	DECLARANT	DECLARANT_ISO	PARTNER	PARTNER_ISO	PRODUCT_HS	FLOW	TRANSPORT_MODE	PERIOD	VALUE_IN_EUROS	QUANTITY_IN_KG
3693087	30	SE	73	BY	660191	2	4	201952	567	15
3693088	30	SE	73	BY	660199	2	3	201952	143	9
3693089	30	SE	73	BY	660199	2	4	201952	1075	28
3693090	30	SE	73	BY	660199	2	5	201952	13	0
3693091	30	SE	73	BY	660200	2	3	201952	642	15
3693092	30	SE	73	BY	680421	2	3	201952	55039	3356
3693093	30	SE	73	BY	680530	2	3	201952	1906	88
3693094	30	SE	73	BY	680690	2	4	201952	34	1
3693095	30	SE	73	BY	681510	2	4	201952	76	1
3693096	30	SE	73	BY	690390	2	4	201952	3782	10
3693097	30	SE	73	BY	690919	2	3	201952	56634	10200
3693098	30	SE	73	BY	690990	2	4	201952	359	1
3693099	30	SE	73	BY	691010	2	3	201952	366	580
3693100	30	SE	73	BY	691110	2	3	201952	261	1033
3693101	30	SE	73	BY	691110	2	4	201952	1322	34
3693102	30	SE	73	BY	700600	2	3	201952	180	0
3693103	30	SE	73	BY	700992	2	3	201952	108	110
3693104	30	SE	73	BY	701310	2	4	201952	2	2
3693105	30	SE	73	BY	701932	2	3	201952	84	0
3693106	30	SE	73	BY	701952	2	3	201952	10	5
3693107	30	SE	73	BY	711719	1	5	201952	198	2
3693108	30	SE	73	BY	711719	2	4	201952	963	17
3693109	30	SE	73	BY	711790	2	4	201952	119	3
3693110	30	SE	73	BY	720510	1	3	201952	23663	42000
3693111	30	SE	73	BY	720529	2	4	201952	47	9
3693112	30	SE	73	BY	720890	2	3	201952	659	12
3693113	30	SE	73	BY	721129	2	3	201952	18404	2201
3693114	30	SE	73	BY	721129	2	4	201952	10	2
3693115	30	SE	73	BY	721230	2	3	201952	112538	101643
3693116	30	SE	73	BY	721430	1	3	201952	7843	8300
3693117	30	SE	73	BY	721491	2	3	201952	1770	2040
3693118	30	SE	73	BY	721499	1	1	201952	34512	60545
3693119	30	SE	73	BY	721499	1	3	201952	370911	595591
3693120	30	SE	73	BY	721810	2	3	201952	36102	2000
3693121	30	SE	73	BY	722020	2	4	201952	9	1
3693122	30	SE	73	BY	722211	2	3	201952	50	0
3693123	30	SE	73	BY	722230	2	3	201952	10095	1791
3693124	30	SE	73	BY	722300	2	3	201952	1238	297
3693125	30	SE	73	BY	722300	2	4	201952	8211	17
3693126	30	SE	73	BY	722620	2	3	201952	145449	13278
3693127	30	SE	73	BY	722710	2	3	201952	1546544	138451
3693128	30	SE	73	BY	722720	1	3	201952	5	8
3693129	30	SE	73	BY	722820	2	3	201952	4060	4779
3693130	30	SE	73	BY	722830	2	3	201952	62916	76741
3693131	30	SE	73	BY	722850	1	3	201952	41445	62894
3693132	30	SE	73	BY	722850	2	3	201952	296	38
3693133	30	SE	73	BY	722860	2	3	201952	236	82
3693134	30	SE	73	BY	722870	2	3	201952	54983	65789
3693135	30	SE	73	BY	722920	1	3	201952	1547	1600
3693136	30	SE	73	BY	722990	1	3	201952	1669853	78056
3693137	30	SE	73	BY	730439	1	3	201952	18194	20711
3693138	30	SE	73	BY	730630	2	3	201952	1001	67
3693139	30	SE	73	BY	730690	2	3	201952	252	8
3693140	30	SE	73	BY	730711	2	3	201952	153	0
3693141	30	SE	73	BY	730711	2	4	201952	15	0
3693142	30	SE	73	BY	730719	2	1	201952	478	12
3693143	30	SE	73	BY	730721	2	3	201952	59	4
3693144	30	SE	73	BY	730729	2	4	201952	25	1
3693145	30	SE	73	BY	730799	2	1	201952	947	9
3693146	30	SE	73	BY	730799	2	3	201952	378	9
3693147	30	SE	73	BY	730890	1	3	201952	17953	6620
3693148	30	SE	73	BY	730890	2	4	201952	5	1
3693149	30	SE	73	BY	731210	2	3	201952	4567	39
3693150	30	SE	73	BY	731290	2	3	201952	180	1
3693151	30	SE	73	BY	731511	2	1	201952	29	1
3693152	30	SE	73	BY	731512	2	3	201952	1925	152
3693153	30	SE	73	BY	731520	2	3	201952	656	69
3693154	30	SE	73	BY	731589	2	3	201952	10	2
3693155	30	SE	73	BY	731700	2	3	201952	7	175
3693156	30	SE	73	BY	731812	2	3	201952	868	5
3693157	30	SE	73	BY	731812	2	4	201952	729	1
3693158	30	SE	73	BY	731813	2	3	201952	58	0
3693159	30	SE	73	BY	731815	1	4	201952	760	4
3693160	30	SE	73	BY	731815	2	1	201952	2283	134
3693161	30	SE	73	BY	731815	2	3	201952	12359	1273
3693162	30	SE	73	BY	731815	2	4	201952	48	4
3693163	30	SE	73	BY	731816	2	1	201952	101	5
3693164	30	SE	73	BY	731816	2	3	201952	5738	470
3693165	30	SE	73	BY	731816	2	4	201952	5	1
3693166	30	SE	73	BY	731819	2	3	201952	486	35
3693167	30	SE	73	BY	731821	2	1	201952	736	16
3693168	30	SE	73	BY	731821	2	3	201952	21351	235
3693169	30	SE	73	BY	731821	2	4	201952	2243	21
3693170	30	SE	73	BY	731822	2	1	201952	442	14
3693171	30	SE	73	BY	731822	2	3	201952	2141	10
3693172	30	SE	73	BY	731823	2	3	201952	6431	324
3693173	30	SE	73	BY	731824	2	1	201952	827	40
3693174	30	SE	73	BY	731824	2	3	201952	1441	25
3693175	30	SE	73	BY	731829	2	1	201952	1168	12
3693176	30	SE	73	BY	731829	2	3	201952	8409	124
3693177	30	SE	73	BY	732010	2	3	201952	5	0
3693178	30	SE	73	BY	732020	2	1	201952	187	9
3693179	30	SE	73	BY	732020	2	3	201952	3808	40
3693180	30	SE	73	BY	732090	2	3	201952	2597	45
3693181	30	SE	73	BY	732189	2	3	201952	4311	440
3693182	30	SE	73	BY	732219	2	3	201952	318	700
3693183	30	SE	73	BY	732399	2	3	201952	191	1406
3693184	30	SE	73	BY	732599	2	3	201952	46	10
3693185	30	SE	73	BY	732619	2	4	201952	19	3
3693186	30	SE	73	BY	732620	2	3	201952	446	23
3693187	30	SE	73	BY	732690	1	3	201952	12296	11157
3693188	30	SE	73	BY	732690	1	4	201952	125	8
3693189	30	SE	73	BY	732690	2	1	201952	474	25
3693190	30	SE	73	BY	732690	2	3	201952	262612	825
3693191	30	SE	73	BY	732690	2	4	201952	196	5
3693192	30	SE	73	BY	740729	2	3	201952	10972	239
3693193	30	SE	73	BY	740829	1	4	201952	3	0
3693194	30	SE	73	BY	741220	2	3	201952	3	0
3693195	30	SE	73	BY	741533	2	3	201952	60	0
3693196	30	SE	73	BY	741999	2	4	201952	5	2
3693197	30	SE	73	BY	760612	2	3	201952	33	4
3693198	30	SE	73	BY	760820	2	3	201952	113	3
3693199	30	SE	73	BY	761490	1	4	201952	2	0
3693200	30	SE	73	BY	761610	2	4	201952	1527	8
3693201	30	SE	73	BY	761699	2	3	201952	2669	146
3693202	30	SE	73	BY	780600	2	3	201952	10676	707
3693203	30	SE	73	BY	810490	2	3	201952	49	1
3693204	30	SE	73	BY	810890	1	4	201952	56	1
3693205	30	SE	73	BY	810890	2	3	201952	447	6
3693206	30	SE	73	BY	820130	2	3	201952	10	1
3693207	30	SE	73	BY	820140	2	3	201952	4273	235
3693208	30	SE	73	BY	820190	1	4	201952	111	1
3693209	30	SE	73	BY	820190	2	3	201952	16543	994
3693210	30	SE	73	BY	820210	1	3	201952	104	6
3693211	30	SE	73	BY	820210	1	4	201952	160	16
3693212	30	SE	73	BY	820210	2	3	201952	1005024	47486
3693213	30	SE	73	BY	820220	1	3	201952	4298	470
3693214	30	SE	73	BY	820220	1	4	201952	171	79
3693215	30	SE	73	BY	820220	1	5	201952	40	18
3693216	30	SE	73	BY	820220	2	3	201952	16348	1094
3693217	30	SE	73	BY	820231	2	3	201952	7901	460
3693218	30	SE	73	BY	820239	1	4	201952	17	3
3693219	30	SE	73	BY	820239	2	3	201952	254	23
3693220	30	SE	73	BY	820239	2	4	201952	1484	17
3693221	30	SE	73	BY	820240	2	3	201952	117769	4091
3693222	30	SE	73	BY	820299	1	3	201952	7250	589
3693223	30	SE	73	BY	820299	1	4	201952	111	4
3693224	30	SE	73	BY	820299	1	5	201952	4	13
3693225	30	SE	73	BY	820299	2	1	201952	52171	3771
3693226	30	SE	73	BY	820299	2	3	201952	126190	7898
3693227	30	SE	73	BY	820299	2	4	201952	3	0
3693228	30	SE	73	BY	820310	2	3	201952	32967	2071
3693229	30	SE	73	BY	820320	2	3	201952	2551	0
3693230	30	SE	73	BY	820411	2	3	201952	398	39
3693231	30	SE	73	BY	820412	2	3	201952	135	11
3693232	30	SE	73	BY	820420	2	3	201952	204	4
3693233	30	SE	73	BY	820510	2	4	201952	565	1
3693234	30	SE	73	BY	820540	2	3	201952	531	7
3693235	30	SE	73	BY	820551	2	3	201952	48	40
3693236	30	SE	73	BY	820551	2	4	201952	3991	103
3693237	30	SE	73	BY	820559	2	3	201952	4459	145
3693238	30	SE	73	BY	820559	2	4	201952	243	6
3693239	30	SE	73	BY	820570	2	3	201952	0	1
3693240	30	SE	73	BY	820600	2	1	201952	98	2
3693241	30	SE	73	BY	820730	2	3	201952	476	1
3693242	30	SE	73	BY	820730	2	4	201952	11855	95
3693243	30	SE	73	BY	820740	2	3	201952	946	0
3693244	30	SE	73	BY	820750	1	4	201952	14	0
3693245	30	SE	73	BY	820750	2	3	201952	7605	439
3693246	30	SE	73	BY	820760	2	4	201952	994	1
3693247	30	SE	73	BY	820770	2	3	201952	2797	45
3693248	30	SE	73	BY	820790	1	4	201952	2	1
3693249	30	SE	73	BY	820790	2	3	201952	2301	28
3693250	30	SE	73	BY	820790	2	4	201952	32334	68
3693251	30	SE	73	BY	820810	2	3	201952	1528	5
3693252	30	SE	73	BY	820810	2	4	201952	616	3
3693253	30	SE	73	BY	820820	2	3	201952	971	58
3693254	30	SE	73	BY	820840	2	3	201952	18512	1745
3693255	30	SE	73	BY	820890	1	4	201952	5	3
3693256	30	SE	73	BY	820900	1	5	201952	163	1
3693257	30	SE	73	BY	821192	1	3	201952	9	1
3693258	30	SE	73	BY	821192	2	3	201952	41559	1685
3693259	30	SE	73	BY	821195	1	4	201952	23	3
3693260	30	SE	73	BY	821520	2	4	201952	2882	74
3693261	30	SE	73	BY	830170	1	5	201952	38	1
3693262	30	SE	73	BY	830230	1	4	201952	36	5
3693263	30	SE	73	BY	830230	1	5	201952	61	1
3693264	30	SE	73	BY	830249	2	3	201952	1127	75
3693265	30	SE	73	BY	830520	2	3	201952	10400	776
3693266	30	SE	73	BY	830621	2	4	201952	161	3
3693267	30	SE	73	BY	830629	1	4	201952	5	3
3693268	30	SE	73	BY	830629	1	5	201952	27	3
3693269	30	SE	73	BY	830629	2	4	201952	316	7
3693270	30	SE	73	BY	830630	2	4	201952	32	1
3693271	30	SE	73	BY	830990	2	1	201952	467	6
3693272	30	SE	73	BY	831000	2	3	201952	79	13
3693273	30	SE	73	BY	831190	1	4	201952	1	0
3693274	30	SE	73	BY	840310	2	3	201952	134	150
3693275	30	SE	73	BY	840734	2	1	201952	25688	1181
3693276	30	SE	73	BY	840734	2	3	201952	52762	17577
3693277	30	SE	73	BY	840790	2	3	201952	1900	403
3693278	30	SE	73	BY	840890	2	1	201952	219878	13214
3693279	30	SE	73	BY	840890	2	3	201952	1629544	116039
3693280	30	SE	73	BY	840991	1	5	201952	67	7
3693281	30	SE	73	BY	840991	2	3	201952	171451	1500
3693282	30	SE	73	BY	840999	2	3	201952	5582	105
3693283	30	SE	73	BY	841191	2	4	201952	30365	31
3693284	30	SE	73	BY	841199	2	3	201952	1876042	606
3693285	30	SE	73	BY	841199	2	4	201952	185674	289
3693286	30	SE	73	BY	841221	2	1	201952	3693	169
3693287	30	SE	73	BY	841221	2	3	201952	4807	198
3693288	30	SE	73	BY	841221	2	4	201952	147	14
3693289	30	SE	73	BY	841229	1	3	201952	18537	640
3693290	30	SE	73	BY	841229	2	1	201952	31343	1230
3693291	30	SE	73	BY	841229	2	3	201952	11960	394
3693292	30	SE	73	BY	841229	2	4	201952	7100	182
3693293	30	SE	73	BY	841280	2	3	201952	22	1
3693294	30	SE	73	BY	841280	2	4	201952	7971	87
3693295	30	SE	73	BY	841290	1	3	201952	2473	30
3693296	30	SE	73	BY	841290	2	1	201952	13754	471
3693297	30	SE	73	BY	841290	2	3	201952	1677	38
3693298	30	SE	73	BY	841290	2	4	201952	491	7
3693299	30	SE	73	BY	841330	2	3	201952	7028	44
3693300	30	SE	73	BY	841350	1	4	201952	20	3
3693301	30	SE	73	BY	841350	2	3	201952	5	0
3693302	30	SE	73	BY	841350	2	4	201952	1861	24
3693303	30	SE	73	BY	841370	2	3	201952	2625764	203180
3693304	30	SE	73	BY	841370	2	4	201952	11210	182
3693305	30	SE	73	BY	841381	2	3	201952	398	11
3693306	30	SE	73	BY	841391	1	3	201952	46	66
3693307	30	SE	73	BY	841391	2	3	201952	476787	11895
3693308	30	SE	73	BY	841410	2	4	201952	537	1
3693309	30	SE	73	BY	841459	2	1	201952	2693	42
3693310	30	SE	73	BY	841459	2	3	201952	39194	1706
3693311	30	SE	73	BY	841480	2	3	201952	6803	186
3693312	30	SE	73	BY	841490	2	1	201952	2202	21
3693313	30	SE	73	BY	841490	2	3	201952	544	5
3693314	30	SE	73	BY	841490	2	4	201952	10162	9
3693315	30	SE	73	BY	841583	2	3	201952	421871	30228
3693316	30	SE	73	BY	841590	2	3	201952	1077	41
3693317	30	SE	73	BY	841690	2	3	201952	89153	12689
3693318	30	SE	73	BY	841720	2	3	201952	34726	2400
3693319	30	SE	73	BY	841810	2	3	201952	145	175
3693320	30	SE	73	BY	841821	2	3	201952	992	1010
3693321	30	SE	73	BY	841829	1	3	201952	8825	2600
3693322	30	SE	73	BY	841840	1	3	201952	10790	2840
3693323	30	SE	73	BY	841869	2	3	201952	1071293	46554
3693324	30	SE	73	BY	841899	2	4	201952	2771	2
3693325	30	SE	73	BY	841950	2	3	201952	52665	2703
3693326	30	SE	73	BY	841989	2	3	201952	1232036	20504
3693327	30	SE	73	BY	842121	2	3	201952	857	20
3693328	30	SE	73	BY	842123	2	1	201952	2350	44
3693329	30	SE	73	BY	842123	2	3	201952	19062	345
3693330	30	SE	73	BY	842129	2	1	201952	553	3
3693331	30	SE	73	BY	842129	2	3	201952	85	4
3693332	30	SE	73	BY	842129	2	4	201952	2487	10
3693333	30	SE	73	BY	842131	2	3	201952	29471	418
3693334	30	SE	73	BY	842139	2	3	201952	140	5
3693335	30	SE	73	BY	842139	2	4	201952	526	2
3693336	30	SE	73	BY	842199	2	3	201952	6475	258
3693337	30	SE	73	BY	842199	2	4	201952	4984	7
3693338	30	SE	73	BY	842211	2	3	201952	64	130
3693339	30	SE	73	BY	842230	2	3	201952	3824043	49263
3693340	30	SE	73	BY	842240	2	3	201952	725345	5153
3693341	30	SE	73	BY	842290	2	4	201952	21044	27
3693342	30	SE	73	BY	842410	2	3	201952	51677	315
3693343	30	SE	73	BY	842420	2	4	201952	361	2
3693344	30	SE	73	BY	842430	2	3	201952	138328	13066
3693345	30	SE	73	BY	842482	2	3	201952	602	43
3693346	30	SE	73	BY	842489	2	3	201952	45	0
3693347	30	SE	73	BY	842490	2	3	201952	1456	134
3693348	30	SE	73	BY	842619	1	4	201952	534	2
3693349	30	SE	73	BY	842710	2	3	201952	1125403	183113
3693350	30	SE	73	BY	842790	2	3	201952	50877	10048
3693351	30	SE	73	BY	842832	2	3	201952	432891	57865
3693352	30	SE	73	BY	842833	2	3	201952	379129	6083
3693353	30	SE	73	BY	842839	2	3	201952	458691	90543
3693354	30	SE	73	BY	842890	2	3	201952	38407	20078
3693355	30	SE	73	BY	842940	2	3	201952	22258	1796
3693356	30	SE	73	BY	843020	2	3	201952	41032	5684
3693357	30	SE	73	BY	843120	2	3	201952	185051	4992
3693358	30	SE	73	BY	843120	2	4	201952	24181	149
3693359	30	SE	73	BY	843131	1	4	201952	542	0
3693360	30	SE	73	BY	843131	2	3	201952	2150	67
3693361	30	SE	73	BY	843131	2	4	201952	1157	8
3693362	30	SE	73	BY	843139	2	1	201952	4126	150
3693363	30	SE	73	BY	843139	2	3	201952	100390	6335
3693364	30	SE	73	BY	843139	2	4	201952	948	2
3693365	30	SE	73	BY	843141	1	3	201952	2894	190
3693366	30	SE	73	BY	843141	2	1	201952	13381	808
3693367	30	SE	73	BY	843143	2	3	201952	31920	8606
3693368	30	SE	73	BY	843149	1	3	201952	2731	1800
3693369	30	SE	73	BY	843149	2	3	201952	41839	801
3693370	30	SE	73	BY	843149	2	4	201952	32161	74
3693371	30	SE	73	BY	843221	2	1	201952	36554	7128
3693372	30	SE	73	BY	843229	2	1	201952	54357	7890
3693373	30	SE	73	BY	843229	2	3	201952	84324	12394
3693374	30	SE	73	BY	843239	2	1	201952	162711	13681
3693375	30	SE	73	BY	843239	2	3	201952	251212	26111
3693376	30	SE	73	BY	843280	2	1	201952	53619	14531
3693377	30	SE	73	BY	843280	2	3	201952	1225	70
3693378	30	SE	73	BY	843290	2	1	201952	48057	4261
3693379	30	SE	73	BY	843290	2	3	201952	13746	1792
3693380	30	SE	73	BY	843311	2	3	201952	58608	8090
3693381	30	SE	73	BY	843319	2	3	201952	5196	756
3693382	30	SE	73	BY	843359	2	3	201952	299	37
3693383	30	SE	73	BY	843390	2	1	201952	5103	1029
3693384	30	SE	73	BY	843390	2	3	201952	48944	5609
3693385	30	SE	73	BY	843420	2	3	201952	178562	3410
3693386	30	SE	73	BY	843680	2	3	201952	155792	4400
3693387	30	SE	73	BY	843699	1	3	201952	10960	119
3693388	30	SE	73	BY	843699	2	1	201952	303734	5244
3693389	30	SE	73	BY	843699	2	3	201952	66883	1095
3693390	30	SE	73	BY	843699	2	4	201952	10796	44
3693391	30	SE	73	BY	843780	2	3	201952	3762	39
3693392	30	SE	73	BY	843810	2	3	201952	28706	759
3693393	30	SE	73	BY	843880	2	4	201952	2477	2
3693394	30	SE	73	BY	843890	2	3	201952	62576	1405
3693395	30	SE	73	BY	843991	2	3	201952	35337	655
3693396	30	SE	73	BY	843999	2	3	201952	18055	251
3693397	30	SE	73	BY	844250	2	3	201952	1343	5
3693398	30	SE	73	BY	845011	2	3	201952	64	120
3693399	30	SE	73	BY	845090	1	4	201952	101	1
3693400	30	SE	73	BY	845090	2	4	201952	22743	448
3693401	30	SE	73	BY	845121	2	3	201952	2145	130
3693402	30	SE	73	BY	845229	2	3	201952	120	145
3693403	30	SE	73	BY	845390	2	3	201952	318	27
3693404	30	SE	73	BY	845390	2	4	201952	47	0
3693405	30	SE	73	BY	845530	1	3	201952	1149	197
3693406	30	SE	73	BY	845530	2	3	201952	16543	90
3693407	30	SE	73	BY	846039	2	3	201952	1987	10
3693408	30	SE	73	BY	846190	1	4	201952	2	0
3693409	30	SE	73	BY	846299	1	3	201952	1027	42
3693410	30	SE	73	BY	846390	2	4	201952	808	4
3693411	30	SE	73	BY	846410	2	3	201952	38649	4002
3693412	30	SE	73	BY	846420	2	3	201952	10431	249
3693413	30	SE	73	BY	846490	2	3	201952	2396	108
3693414	30	SE	73	BY	846591	1	4	201952	18	122
3693415	30	SE	73	BY	846599	2	3	201952	54705	76134
3693416	30	SE	73	BY	846691	2	3	201952	4771	194
3693417	30	SE	73	BY	846691	2	4	201952	570	2
3693418	30	SE	73	BY	846692	2	1	201952	43	30
3693419	30	SE	73	BY	846693	2	3	201952	378	20
3693420	30	SE	73	BY	846693	2	4	201952	436	2
3693421	30	SE	73	BY	846694	1	3	201952	908	333
3693422	30	SE	73	BY	846694	2	3	201952	36892	29467
3693423	30	SE	73	BY	846694	2	4	201952	1657	9
3693424	30	SE	73	BY	846719	2	4	201952	4039	9
3693425	30	SE	73	BY	846721	2	3	201952	21979	563
3693426	30	SE	73	BY	846722	2	1	201952	4715	243
3693427	30	SE	73	BY	846722	2	3	201952	25660	985
3693428	30	SE	73	BY	846729	2	3	201952	14784	415
3693429	30	SE	73	BY	846781	2	3	201952	529323	17279
3693430	30	SE	73	BY	846789	2	3	201952	407183	14167
3693431	30	SE	73	BY	846791	2	3	201952	135392	5877
3693432	30	SE	73	BY	846792	2	4	201952	3181	3
3693433	30	SE	73	BY	846799	2	3	201952	62686	1753
3693434	30	SE	73	BY	847130	2	3	201952	93537	129
3693435	30	SE	73	BY	847130	2	4	201952	21191	32
3693436	30	SE	73	BY	847141	2	4	201952	678	0
3693437	30	SE	73	BY	847160	2	3	201952	970	2
3693438	30	SE	73	BY	847170	1	4	201952	142	1
3693439	30	SE	73	BY	847170	2	4	201952	282	1
3693440	30	SE	73	BY	847180	1	4	201952	2451	4
3693441	30	SE	73	BY	847290	2	3	201952	4911	222
3693442	30	SE	73	BY	847321	2	4	201952	10	0
3693443	30	SE	73	BY	847330	1	4	201952	179	1
3693444	30	SE	73	BY	847330	2	3	201952	26766	45
3693445	30	SE	73	BY	847330	2	4	201952	1736	16
3693446	30	SE	73	BY	847340	2	3	201952	1205	207
3693447	30	SE	73	BY	847350	1	4	201952	5	1
3693448	30	SE	73	BY	847490	2	3	201952	414	1
3693449	30	SE	73	BY	847490	2	4	201952	28	2
3693450	30	SE	73	BY	847780	2	3	201952	19476	680
3693451	30	SE	73	BY	847910	2	3	201952	7751	381
3693452	30	SE	73	BY	847989	2	1	201952	10441	96
3693453	30	SE	73	BY	847989	2	3	201952	95653	1687
3693454	30	SE	73	BY	847990	2	3	201952	370897	2505
3693455	30	SE	73	BY	847990	2	4	201952	2537	5
3693456	30	SE	73	BY	848110	2	3	201952	533	2
3693457	30	SE	73	BY	848110	2	4	201952	935	1
3693458	30	SE	73	BY	848120	2	3	201952	1455	70
3693459	30	SE	73	BY	848120	2	4	201952	51	0
3693460	30	SE	73	BY	848130	2	3	201952	184	0
3693461	30	SE	73	BY	848140	2	1	201952	318	0
3693462	30	SE	73	BY	848180	2	1	201952	189791	1101
3693463	30	SE	73	BY	848180	2	3	201952	240982	10077
3693464	30	SE	73	BY	848180	2	4	201952	14209	93
3693465	30	SE	73	BY	848190	2	3	201952	4536	223
3693466	30	SE	73	BY	848210	2	1	201952	274	6
3693467	30	SE	73	BY	848210	2	3	201952	1648	24
3693468	30	SE	73	BY	848220	2	1	201952	75	1
3693469	30	SE	73	BY	848220	2	3	201952	3970	71
3693470	30	SE	73	BY	848230	2	3	201952	917	18
3693471	30	SE	73	BY	848240	2	3	201952	1750	1
3693472	30	SE	73	BY	848250	2	3	201952	1241	24
3693473	30	SE	73	BY	848280	2	3	201952	5055	74
3693474	30	SE	73	BY	848299	2	3	201952	868	9
3693475	30	SE	73	BY	848310	2	1	201952	398	54
3693476	30	SE	73	BY	848310	2	3	201952	24986	529
3693477	30	SE	73	BY	848320	2	1	201952	12728	503
3693478	30	SE	73	BY	848320	2	3	201952	3758	221
3693479	30	SE	73	BY	848330	2	1	201952	1019	11
3693480	30	SE	73	BY	848330	2	3	201952	7411	138
3693481	30	SE	73	BY	848330	2	4	201952	1043	1
3693482	30	SE	73	BY	848340	2	1	201952	1116	16
3693483	30	SE	73	BY	848340	2	3	201952	46694	766
3693484	30	SE	73	BY	848350	2	1	201952	91	0
3693485	30	SE	73	BY	848350	2	3	201952	7013	154
3693486	30	SE	73	BY	848360	2	1	201952	143	1
3693487	30	SE	73	BY	848360	2	3	201952	11444	277
3693488	30	SE	73	BY	848390	2	1	201952	132	0
3693489	30	SE	73	BY	848390	2	3	201952	638	52
3693490	30	SE	73	BY	848410	2	3	201952	2564	5
3693491	30	SE	73	BY	848490	2	3	201952	118	1
3693492	30	SE	73	BY	848690	2	3	201952	8968	90
3693493	30	SE	73	BY	848690	2	4	201952	5799	29
3693494	30	SE	73	BY	848790	2	1	201952	1	0
3693495	30	SE	73	BY	848790	2	3	201952	4146	26
3693496	30	SE	73	BY	848790	2	4	201952	8081	4
3693497	30	SE	73	BY	850110	2	3	201952	119099	1261
3693498	30	SE	73	BY	850120	2	3	201952	256	8
3693499	30	SE	73	BY	850131	2	1	201952	1824	11
3693500	30	SE	73	BY	850131	2	3	201952	12453	184
3693501	30	SE	73	BY	850131	2	4	201952	33152	485
3693502	30	SE	73	BY	850134	2	3	201952	162	19
3693503	30	SE	73	BY	850140	2	3	201952	147	26
3693504	30	SE	73	BY	850151	2	3	201952	88	2
3693505	30	SE	73	BY	850152	2	3	201952	23707	1054
3693506	30	SE	73	BY	850300	2	3	201952	3183	64
3693507	30	SE	73	BY	850300	2	4	201952	341	0
3693508	30	SE	73	BY	850440	1	3	201952	851	10
3693509	30	SE	73	BY	850440	1	5	201952	19	2
3693510	30	SE	73	BY	850440	2	3	201952	254497	6236
3693511	30	SE	73	BY	850440	2	4	201952	5998	15
3693512	30	SE	73	BY	850450	2	3	201952	17	0
3693513	30	SE	73	BY	850520	2	3	201952	106	5
3693514	30	SE	73	BY	850680	2	4	201952	25742	60
3693515	30	SE	73	BY	850710	2	3	201952	775	191
3693516	30	SE	73	BY	850720	1	3	201952	1030	8
3693517	30	SE	73	BY	850720	2	3	201952	40817	10902
3693518	30	SE	73	BY	850750	2	3	201952	353	122
3693519	30	SE	73	BY	850760	2	3	201952	23047	334
3693520	30	SE	73	BY	850760	2	4	201952	587	15
3693521	30	SE	73	BY	850811	2	3	201952	4786	295
3693522	30	SE	73	BY	850819	2	3	201952	3679	172
3693523	30	SE	73	BY	850860	2	3	201952	20606	624
3693524	30	SE	73	BY	850870	2	3	201952	714	7
3693525	30	SE	73	BY	850940	2	4	201952	286	20
3693526	30	SE	73	BY	851110	2	3	201952	29172	1245
3693527	30	SE	73	BY	851120	2	3	201952	3169	20
3693528	30	SE	73	BY	851130	2	3	201952	10572	73
3693529	30	SE	73	BY	851150	1	4	201952	221	36
3693530	30	SE	73	BY	851180	2	4	201952	1629	2
3693531	30	SE	73	BY	851190	2	3	201952	9	1
3693532	30	SE	73	BY	851220	1	4	201952	37	7
3693533	30	SE	73	BY	851220	2	3	201952	212	15
3693534	30	SE	73	BY	851290	1	4	201952	5	16
3693535	30	SE	73	BY	851290	2	3	201952	34	0
3693536	30	SE	73	BY	851310	1	5	201952	19	1
3693537	30	SE	73	BY	851410	2	3	201952	332140	19110
3693538	30	SE	73	BY	851490	2	3	201952	4413	21
3693539	30	SE	73	BY	851490	2	4	201952	49876	81
3693540	30	SE	73	BY	851519	1	4	201952	2854	3
3693541	30	SE	73	BY	851629	2	3	201952	9	5
3693542	30	SE	73	BY	851650	2	3	201952	37	40
3693543	30	SE	73	BY	851660	2	3	201952	45	30
3693544	30	SE	73	BY	851680	2	3	201952	23345	478
3693545	30	SE	73	BY	851762	1	4	201952	524	2
3693546	30	SE	73	BY	851762	2	3	201952	130696	42
3693547	30	SE	73	BY	851762	2	4	201952	411	3
3693548	30	SE	73	BY	851770	1	4	201952	2717	3
3693549	30	SE	73	BY	851770	2	3	201952	1605	5
3693550	30	SE	73	BY	851770	2	4	201952	32	1
3693551	30	SE	73	BY	851830	1	5	201952	121	1
3693552	30	SE	73	BY	851830	2	4	201952	3391	83
3693553	30	SE	73	BY	852190	1	5	201952	17	1
3693554	30	SE	73	BY	852349	1	5	201952	9	1
3693555	30	SE	73	BY	852349	2	4	201952	139	75
3693556	30	SE	73	BY	852351	2	3	201952	584	2
3693557	30	SE	73	BY	852351	2	4	201952	1	0
3693558	30	SE	73	BY	852352	2	4	201952	8	0
3693559	30	SE	73	BY	852380	2	4	201952	107	1
3693560	30	SE	73	BY	852560	1	5	201952	5	0
3693561	30	SE	73	BY	852580	1	4	201952	192	7
3693562	30	SE	73	BY	852721	2	1	201952	286	1
3693563	30	SE	73	BY	852842	2	4	201952	57	1
3693564	30	SE	73	BY	852852	1	4	201952	18	0
3693565	30	SE	73	BY	852852	2	4	201952	3952	11
3693566	30	SE	73	BY	852910	2	4	201952	2288	0
3693567	30	SE	73	BY	852990	1	4	201952	1754	2
3693568	30	SE	73	BY	853190	2	4	201952	857	1
3693569	30	SE	73	BY	853221	2	4	201952	12505	3
